,Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
236,216.58.222.66-10.200.7.196-443-32886-6,10.200.7.196,32886,216.58.222.66,443,6,26/04/201711:11:17,1344611,13,17,1104,7528.0,674,0,84.9230769230769,194.10755675589698,1418,0,442.823529411765,594.517476119722,6419.70056767348,22.3112855688374,46365.8965517241,99426.05267604119,374955.0,0,1344611.0,112050.91666666699,207066.70321660198,531773.0,0.0,1176505.0,73531.5625,124357.82791497,374955.0,0.0,1,0,0,0,440,544,9.6682237464962,12.643061822341199,0,1418,300.193548387097,489.73989146313403,239845.161290323,0,1,0,0,1,0,0,0,1,310.2,84.9230769230769,442.823529411765,440,0,0,0,0,0,0,13,1104,17,7528,245,387,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
237,192.168.220.177-10.200.7.6-63590-3128-6,10.200.7.6,3128,192.168.220.177,63590,6,26/04/201711:11:19,202,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,59405.94059405941,9900.9900990099,202.0,0.0,202.0,202,202.0,202.0,0.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,9900.9900990099,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,346,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
238,169.45.141.182-10.200.7.217-443-48446-6,10.200.7.217,48446,169.45.141.182,443,6,26/04/201711:11:19,90158,19,26,114,52151.0,6,6,6.0,0.0,8760,6,2005.8076923076899,1611.0069402514903,579704.518733779,499.123760509328,2049.04545454545,9303.87510652877,53385.0,0,36773.0,2042.9444444444398,7607.7158933795,32451.0,0.0,57657.0,2306.28,10733.2992035689,53788.0,0.0,0,0,0,0,380,520,210.741143326161,288.382617183167,6,8760,1136.32608695652,1564.12758863418,2446495.11352657,0,0,0,0,1,1,0,0,1,1161.57777777778,6.0,2005.8076923076899,380,0,0,0,0,0,0,19,114,26,52151,65535,20160,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
239,192.168.180.37-10.200.7.9-1988-3128-6,192.168.180.37,1988,10.200.7.9,3128,6,26/04/201711:11:19,329213,13,68,766,56214.0,207,0,58.9230769230769,89.1491835244548,4344,0,826.676470588235,1210.82764886626,173079.434894734,246.04131671592603,4115.1625,17260.6233026517,94174.0,0,329213.0,27434.4166666667,46582.3467917707,127461.0,67.0,329088.0,4911.76119402985,18811.4613137919,94174.0,0.0,0,0,0,0,428,2216,39.488112559346106,206.55320415657903,0,4344,694.878048780488,1139.8835048799401,1299334.40469738,0,0,0,1,0,0,0,0,5,703.456790123457,58.9230769230769,826.676470588235,428,0,0,0,0,0,0,13,766,68,56214,65535,215,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
240,192.168.180.37-10.200.7.9-1988-3128-6,10.200.7.9,3128,192.168.180.37,1988,6,26/04/201711:11:19,44,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68181.8181818182,22.0,31.1126983722081,44.0,0,44.0,22.0,31.1126983722081,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,68181.8181818182,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
241,207.244.80.182-10.200.7.199-443-46632-6,10.200.7.199,46632,207.244.80.182,443,6,26/04/201711:11:19,319177,20,11,2094,14693.0,1448,0,104.7,322.560169825561,4320,2,1335.7272727272698,1513.7476071597303,52594.641844493795,97.12479282655079,10639.233333333299,26615.1105897063,88769.0,0,319177.0,16798.7894736842,33302.5503721044,93998.0,0.0,221960.0,22196.0,45161.933176318096,121597.0,10.0,0,0,0,0,420,224,62.66115666229079,34.463636164259995,0,4320,524.59375,1076.58213235294,1159029.08770161,0,0,0,1,0,0,0,0,0,541.516129032258,104.7,1335.7272727272698,420,0,0,0,0,0,0,20,2094,11,14693,5840,34752,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
242,192.168.180.37-10.200.7.9-1988-3128-6,10.200.7.9,3128,192.168.180.37,1988,6,26/04/201711:11:19,17,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,176470.58823529398,8.5,10.606601717798199,16.0,1,17.0,8.5,10.606601717798199,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,176470.58823529398,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
243,192.168.90.65-10.200.7.8-53609-3128-6,192.168.90.65,53609,10.200.7.8,3128,6,26/04/201711:11:19,65047,6,11,252,662.0,120,0,42.0,60.4780952080999,316,0,60.1818181818182,126.511515825096,14051.3782341999,261.349485756453,4065.4375,15781.785589591398,63241.0,0,1497.0,299.4,490.18598511177396,1129.0,0.0,64849.0,6484.9,19947.3446322506,63241.0,0.0,0,0,0,0,144,268,92.24099497286579,169.108490783587,0,316,50.77777777777779,103.56955920911899,10726.6535947712,0,0,0,1,0,0,0,0,1,53.76470588235289,42.0,60.1818181818182,144,0,0,0,0,0,0,6,252,11,662,8192,457,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
244,192.168.90.65-10.200.7.8-53609-3128-6,10.200.7.8,3128,192.168.90.65,53609,6,26/04/201711:11:19,205,3,0,328,0.0,316,6,109.333333333333,178.97858344878398,0,0,0.0,0.0,1600000.0,14634.146341463402,102.5,144.956890143242,205.0,0,205.0,102.5,144.956890143242,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,14634.146341463402,0.0,6,316,83.5,155.0,24025.0,0,0,0,0,1,1,0,0,0,111.333333333333,109.333333333333,0.0,60,0,0,0,0,0,0,3,328,0,0,457,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
245,192.168.90.65-10.200.7.8-53609-3128-6,10.200.7.8,3128,192.168.90.65,53609,6,26/04/201711:11:19,1,2,0,322,0.0,316,6,161.0,219.20310216783,0,0,0.0,0.0,322000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6,316,212.666666666667,178.97858344878398,32033.3333333333,0,1,0,0,1,0,0,0,0,319.0,161.0,0.0,40,0,0,0,0,0,0,2,322,0,0,457,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
246,192.168.10.41-10.200.7.9-50410-3128-6,192.168.10.41,50410,10.200.7.9,3128,6,26/04/201711:11:19,355658,5,20,331,5525.0,313,0,66.2,137.989854699539,854,0,276.25,356.931642430902,16465.2559481299,70.2922470463198,14819.083333333301,51185.5376253171,229205.0,0,355658.0,88914.5,169742.685679433,343390.0,29.0,355158.0,18692.5263157895,57200.3691425233,229205.0,0.0,0,0,0,0,112,460,14.058449409264,56.2337976370558,0,854,225.230769230769,330.212696023918,109040.424615385,0,0,0,1,0,0,0,0,4,234.24,66.2,276.25,112,0,0,0,0,0,0,5,331,20,5525,8192,108,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
247,192.168.10.41-10.200.7.9-50410-3128-6,10.200.7.9,3128,192.168.10.41,50410,6,26/04/201711:11:19,1,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,108,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
248,192.168.10.41-10.200.7.9-50410-3128-6,10.200.7.9,3128,192.168.10.41,50410,6,26/04/201711:11:19,62,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,193548.38709677398,32258.064516128998,62.0,0.0,62.0,62,62.0,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,32258.064516128998,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,108,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
249,184.172.240.219-10.200.7.217-443-43569-6,10.200.7.217,43569,184.172.240.219,443,6,26/04/201711:11:19,94656,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,126.774847870183,21.1291413116971,94656.0,0.0,94656.0,94656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10.564570655848499,10.564570655848499,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,23360,16616,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
250,212.124.124.94-10.200.7.194-443-44465-6,10.200.7.194,44465,212.124.124.94,443,6,26/04/201711:11:19,322277,8,6,4212,186.0,1460,0,526.5,663.111281331099,137,0,31.0,53.050918936433106,13646.6455874915,43.44089091061421,24790.5384615385,43813.7259041338,101904.0,1,206996.0,29570.8571428571,49260.2478252954,102094.0,11.0,221081.0,44216.2,54319.5991857451,103826.0,1.0,0,0,0,0,180,132,24.823366234636698,18.6175246759775,0,1460,293.2,536.255429542942,287569.885714286,0,0,0,1,0,0,0,0,0,314.142857142857,526.5,31.0,180,0,0,0,0,0,0,8,4212,6,186,14600,22,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
251,192.168.180.51-10.200.7.4-57756-3128-6,192.168.180.51,57756,10.200.7.4,3128,6,26/04/201711:11:19,324488,8,47,4437,1830.0,1460,0,554.625,642.327005615409,764,0,38.936170212766,115.627664106619,19313.5031187594,169.497793446907,6009.03703703704,24526.666827332596,114959.0,0,208662.0,29808.8571428571,50212.364361873304,103807.0,51.0,324450.0,7053.26086956522,26476.651420898503,114959.0,0.0,0,0,0,0,172,1000,24.654224501368297,144.843568945539,0,1460,111.910714285714,311.415435875132,96979.5737012987,0,0,0,1,0,0,0,0,5,113.945454545455,554.625,38.936170212766,172,0,0,0,0,0,0,8,4437,47,1830,8192,399,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
252,192.168.180.51-10.200.7.4-57756-3128-6,10.200.7.4,3128,192.168.180.51,57756,6,26/04/201711:11:19,1,2,0,770,0.0,764,6,385.0,535.986940139403,0,0,0.0,0.0,770000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6,764,511.333333333333,437.631504045736,191521.333333333,0,1,0,0,1,0,0,0,0,767.0,385.0,0.0,40,0,0,0,0,0,0,2,770,0,0,399,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
253,192.168.180.51-10.200.7.4-57756-3128-6,10.200.7.4,3128,192.168.180.51,57756,6,26/04/201711:11:19,1,2,0,770,0.0,764,6,385.0,535.986940139403,0,0,0.0,0.0,770000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6,764,511.333333333333,437.631504045736,191521.333333333,0,1,0,0,1,0,0,0,0,767.0,385.0,0.0,40,0,0,0,0,0,0,2,770,0,0,399,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
254,192.168.180.51-10.200.7.4-57756-3128-6,192.168.180.51,57756,10.200.7.4,3128,6,26/04/201711:11:19,1391,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,8626.88713156003,1437.8145219266698,1391.0,0.0,1391.0,1391,1391.0,1391.0,0.0,1391.0,1391.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1437.8145219266698,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
255,192.168.81.7-10.200.7.6-51111-3128-6,192.168.81.7,51111,10.200.7.6,3128,6,26/04/201711:11:19,302194,3,4,786,535.0,780,0,262.0,448.611190230471,523,0,133.75,259.515413800414,4371.3640906172905,23.163927807964395,50365.6666666667,122787.070302482,301003.0,1,1119.0,559.5,352.846283812087,809.0,310.0,302116.0,100705.33333333301,173463.757120424,301003.0,1.0,0,0,0,0,72,92,9.92739763198475,13.2365301759797,0,780,165.125,307.967269828653,94843.83928571429,0,0,0,1,0,0,0,0,1,188.714285714286,262.0,133.75,72,0,0,0,0,0,0,3,786,4,535,8192,253,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,121,DROPBOX
256,10.200.7.194-104.91.156.236-53951-80-6,10.200.7.194,53951,104.91.156.236,80,6,26/04/201711:11:19,37444,3,3,170,0.0,170,0,56.6666666666667,98.1495457622364,0,0,0.0,0.0,4540.1132357654105,160.239290674073,7488.8,16264.6761787624,36583.0,1,587.0,293.5,413.65746699412995,586.0,1.0,37093.0,18546.5,25507.4629177423,36583.0,510.0,0,0,0,0,104,104,80.11964533703659,80.11964533703659,0,170,24.285714285714302,64.2539604115686,4128.571428571429,0,0,0,1,0,0,0,0,1,28.3333333333333,56.6666666666667,0.0,104,0,0,0,0,0,0,3,170,3,0,14600,804,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
257,212.124.124.94-10.200.7.194-443-44467-6,10.200.7.194,44467,212.124.124.94,443,6,26/04/201711:11:19,330667,6,6,4215,913.0,3908,0,702.5,1573.1265365507002,733,0,152.166666666667,289.192957498392,15508.0488830152,36.290285997695605,30060.6363636364,46582.9788125936,104908.0,0,210678.0,42135.6,55362.816834044905,104933.0,1106.0,230151.0,46030.2,54833.8661932569,107582.0,0.0,0,0,0,0,140,132,18.145142998847803,18.145142998847803,0,3908,394.461538461538,1075.05679039021,1155747.1025641002,0,0,0,1,0,0,0,0,1,427.333333333333,702.5,152.166666666667,140,0,0,0,0,0,0,6,4215,6,913,14600,19,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
258,212.124.124.94-10.200.7.194-443-44467-6,10.200.7.194,44467,212.124.124.94,443,6,26/04/201711:11:19,655,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,18320.6106870229,3053.4351145038204,655.0,0.0,655.0,655,655.0,655.0,0.0,655.0,655.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3053.4351145038204,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,268,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
259,192.168.180.51-10.200.7.4-57757-3128-6,192.168.180.51,57757,10.200.7.4,3128,6,26/04/201711:11:19,333083,8,44,4440,3328.0,1460,0,555.0,642.614970258241,764,0,75.6363636363636,193.002963094388,23321.5144573575,156.117244050282,6531.039215686271,25854.9870407709,120591.0,0,211920.0,30274.2857142857,50894.1843230124,106585.0,164.0,332863.0,7741.0,28041.758418303198,120591.0,0.0,0,0,0,0,172,940,24.0180375461972,132.099206504085,0,1460,146.566037735849,341.65398090837004,116727.442670537,0,0,0,1,0,0,0,0,5,149.384615384615,555.0,75.6363636363636,172,0,0,0,0,0,0,8,4440,44,3328,8192,384,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
260,192.168.180.51-10.200.7.4-57757-3128-6,10.200.7.4,3128,192.168.180.51,57757,6,26/04/201711:11:19,5,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,2400000.0,400000.0,5.0,0.0,5.0,5,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,400000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,384,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
261,192.168.180.51-10.200.7.4-57757-3128-6,10.200.7.4,3128,192.168.180.51,57757,6,26/04/201711:11:19,1,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,384,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
262,192.168.180.51-10.200.7.4-57757-3128-6,192.168.180.51,57757,10.200.7.4,3128,6,26/04/201711:11:19,317,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,37854.8895899054,6309.14826498423,317.0,0.0,317.0,317,317.0,317.0,0.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,6309.14826498423,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
263,172.217.30.10-10.200.7.217-443-35966-6,172.217.30.10,443,10.200.7.217,35966,6,26/04/201711:11:19,499,2,5,126,0.0,63,63,63.0,0.0,0,0,0.0,0.0,252505.01002004,14028.0561122244,83.1666666666667,150.229712995355,378.0,0,0.0,0.0,0.0,0.0,0.0,393.0,98.25,186.634000117878,378.0,0.0,1,0,0,0,64,184,4008.01603206413,10020.040080160301,0,63,23.625,32.6055976789262,1063.125,0,1,0,0,1,0,0,0,2,27.0,63.0,0.0,64,0,0,0,0,0,0,2,126,5,0,357,815,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
264,10.200.7.194-104.91.156.236-53952-80-6,10.200.7.194,53952,104.91.156.236,80,6,26/04/201711:11:19,37324,3,3,170,0.0,170,0,56.6666666666667,98.1495457622364,0,0,0.0,0.0,4554.710106097949,160.754474332869,7464.8,16261.6084290577,36550.0,1,702.0,351.0,494.97474683058294,701.0,1.0,36640.0,18320.0,25781.1132420615,36550.0,90.0,0,0,0,0,104,104,80.3772371664345,80.3772371664345,0,170,24.285714285714302,64.2539604115686,4128.571428571429,0,0,0,1,0,0,0,0,1,28.3333333333333,56.6666666666667,0.0,104,0,0,0,0,0,0,3,170,3,0,14600,804,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
265,192.168.180.37-10.200.7.9-1990-3128-6,192.168.180.37,1990,10.200.7.9,3128,6,26/04/201711:11:19,618807,11,61,609,28518.0,207,0,55.363636363636395,94.84331576581741,4288,0,467.50819672131104,888.9710085814729,47069.6032850307,116.35291779181601,8715.59154929577,41877.745917501205,323585.0,0,618807.0,61880.7,101466.598567706,323585.0,65.0,618678.0,10311.3,45630.8033401539,325180.0,0.0,0,0,0,0,364,1992,17.776140218194,98.5767775736215,0,4288,399.0,827.0644372316671,684035.583333333,0,0,0,1,0,0,0,0,5,404.541666666667,55.363636363636395,467.50819672131104,364,0,0,0,0,0,0,11,609,61,28518,65535,215,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
266,207.244.80.182-10.200.7.199-443-46638-6,10.200.7.199,46638,207.244.80.182,443,6,26/04/201711:11:19,292639,14,10,2058,10145.0,1448,0,147.0,381.631719371922,2880,2,1014.5,964.5364171455631,41699.8417845878,82.0123086806612,12723.434782608701,29479.954406382203,89950.0,0,292639.0,22510.6923076923,38296.8887082328,94357.0,1.0,195553.0,21728.111111111102,41021.117188115604,95428.0,5.0,0,0,0,0,300,204,47.8405133970523,34.1717952836088,0,2880,488.12,788.0469169620129,621017.943333333,0,0,0,1,0,0,0,0,0,508.458333333333,147.0,1014.5,300,0,0,0,0,0,0,14,2058,10,10145,5840,34752,13,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
267,192.168.180.37-10.200.7.9-1990-3128-6,10.200.7.9,3128,192.168.180.37,1990,6,26/04/201711:11:19,24,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.3333333333,24.0,0.0,24.0,24,24.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,83333.3333333333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
268,192.168.180.37-10.200.7.9-1990-3128-6,10.200.7.9,3128,192.168.180.37,1990,6,26/04/201711:11:19,25,4,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,160000.0,8.33333333333333,12.7410099024109,23.0,0,25.0,8.33333333333333,12.7410099024109,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,0,160000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
269,192.168.10.47-10.200.7.6-51852-3128-6,192.168.10.47,51852,10.200.7.6,3128,6,26/04/201711:11:19,5729,3,13,232,2204.0,226,0,77.3333333333333,128.784056984292,1460,0,169.538461538462,433.91792914187005,425205.09687554603,2792.80851806598,381.933333333333,843.2195500128121,3168.0,0,4014.0,2007.0,1641.90194591516,3168.0,846.0,5523.0,460.25,1175.13574651071,4014.0,0.0,0,0,0,0,72,320,523.651597137371,2269.1569209286104,0,1460,143.294117647059,382.02810183052696,145945.470588235,0,0,0,1,0,0,0,0,4,152.25,77.3333333333333,169.538461538462,72,0,0,0,0,0,0,3,232,13,2204,8192,245,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
270,10.200.7.194-104.91.156.236-53953-80-6,10.200.7.194,53953,104.91.156.236,80,6,26/04/201711:11:19,37309,3,3,170,0.0,170,0,56.6666666666667,98.1495457622364,0,0,0.0,0.0,4556.54131710847,160.819105309711,7461.8,16275.496173696201,36576.0,58,492.0,246.0,265.872149726142,434.0,58.0,37092.0,18546.0,25498.2705295869,36576.0,516.0,0,0,0,0,104,104,80.4095526548554,80.4095526548554,0,170,24.285714285714302,64.2539604115686,4128.571428571429,0,0,0,1,0,0,0,0,1,28.3333333333333,56.6666666666667,0.0,104,0,0,0,0,0,0,3,170,3,0,14600,804,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
271,179.1.4.238-10.200.7.194-80-45702-6,10.200.7.194,45702,179.1.4.238,80,6,26/04/201711:11:19,44407,3,3,172,0.0,172,0,57.3333333333333,99.3042463006156,0,0,0.0,0.0,3873.26322426644,135.113833404643,8881.4,19623.6533372357,43985.0,40,190.0,95.0,77.7817459305202,150.0,40.0,44348.0,22174.0,30845.4120089196,43985.0,363.0,0,0,0,0,104,104,67.5569167023217,67.5569167023217,0,172,24.571428571428598,65.0098893575871,4226.28571428571,0,0,0,1,0,0,0,0,1,28.6666666666667,57.3333333333333,0.0,104,0,0,0,0,0,0,3,172,3,0,14600,804,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,126,GOOGLE
272,192.168.151.4-10.200.7.5-51444-3128-6,192.168.151.4,51444,10.200.7.5,3128,6,26/04/201711:11:19,14276,5,17,233,8900.0,215,0,46.6,94.1743064747493,1774,0,523.529411764706,760.032410299641,639745.0266181,1541.04791258055,679.809523809524,1812.6500108693801,7042.0,0,14276.0,3569.0,3597.83703540521,7042.0,207.0,13140.0,821.25,2090.9356597785,7157.0,0.0,0,0,0,0,112,400,350.238161950126,1190.8097506304302,0,1774,397.08695652173895,684.9531445848539,469160.81027668,0,0,0,1,0,0,0,0,3,415.13636363636397,46.6,523.529411764706,112,0,0,0,0,0,0,5,233,17,8900,8192,245,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,119,FACEBOOK
